tau,xi,xi_ratio,p_g,mean_prob_gt_u0,sd_prob_gt_u0
0.2,0.00576923076923077,0.3,30,0.271613964650839,0.01028253496242699
0.2,0.009615384615384618,0.5,30,0.2725009062134924,0.012232191040860322
0.2,0.013461538461538464,0.7,30,0.270784349405807,0.010769632783982444
0.2,0.01634615384615385,0.85,30,0.2723935510961652,0.010815266263532283
0.2,0.018269230769230774,0.95,30,0.27271896604842183,0.011703042467033105
0.2,0.020192307692307697,1.05,30,0.27242115913957976,0.01164933769284707
0.2,0.02211538461538462,1.15,30,0.2723675783631374,0.012449108881826853
0.2,0.02500000000000001,1.3,30,0.2734276821184524,0.010982539124406018
0.2,0.028846153846153855,1.5,30,0.2722232999514149,0.011575906636352211
0.2,0.03846153846153847,2.0,30,0.2745726039241301,0.012424804464371416
0.2,0.00576923076923077,0.3,60,0.27114931393124864,0.01657709935233733
0.2,0.009615384615384618,0.5,60,0.27018123607057165,0.01629699405562406
0.2,0.013461538461538464,0.7,60,0.2707342573434414,0.01754244381169623
0.2,0.01634615384615385,0.85,60,0.27393189099344073,0.01699863098119081
0.2,0.018269230769230774,0.95,60,0.27199863418295755,0.015495767984811988
0.2,0.020192307692307697,1.05,60,0.2743569583720385,0.016775242033539126
0.2,0.02211538461538462,1.15,60,0.274320216263678,0.017031408286596966
0.2,0.02500000000000001,1.3,60,0.27492964979797146,0.016826660761327276
0.2,0.028846153846153855,1.5,60,0.274491942372747,0.015754255487801478
0.2,0.03846153846153847,2.0,60,0.27824590601515536,0.017693215150136502
0.2,0.00576923076923077,0.3,120,0.27104719633825874,0.02196926577634211
0.2,0.009615384615384618,0.5,120,0.2699173287788732,0.02340883281075705
0.2,0.013461538461538464,0.7,120,0.2709240576939462,0.024611195118049257
0.2,0.01634615384615385,0.85,120,0.27216455522497623,0.021924920849905848
0.2,0.018269230769230774,0.95,120,0.27707398217661877,0.023239967807811377
0.2,0.020192307692307697,1.05,120,0.27393607287615657,0.02440946552306643
0.2,0.02211538461538462,1.15,120,0.27662299376706656,0.023033009411712903
0.2,0.02500000000000001,1.3,120,0.28003937683150426,0.02437392745342028
0.2,0.028846153846153855,1.5,120,0.27688153241838126,0.022940315479413366
0.2,0.03846153846153847,2.0,120,0.2808182183422182,0.02288844899501728
0.2,0.00576923076923077,0.3,240,0.2671490644226453,0.03430236929844467
0.2,0.009615384615384618,0.5,240,0.27553067363400174,0.032408885434037686
0.2,0.013461538461538464,0.7,240,0.27319457117307694,0.03221272332958682
0.2,0.01634615384615385,0.85,240,0.27619676460700654,0.032740249675766976
0.2,0.018269230769230774,0.95,240,0.2784111502284531,0.031157873090373822
0.2,0.020192307692307697,1.05,240,0.26957873507912816,0.03323314370837113
0.2,0.02211538461538462,1.15,240,0.283649161902669,0.031121847169003874
0.2,0.02500000000000001,1.3,240,0.2821486271104558,0.03207248151980999
0.2,0.028846153846153855,1.5,240,0.28277844253886913,0.029341923002340783
0.2,0.03846153846153847,2.0,240,0.2846934539621071,0.0336906165487515
0.2,0.00576923076923077,0.3,480,0.26692380803272736,0.045041601884477436
0.2,0.009615384615384618,0.5,480,0.2656396328322614,0.04636823239680809
0.2,0.013461538461538464,0.7,480,0.270301026788761,0.042730928644005566
0.2,0.01634615384615385,0.85,480,0.27878714580495145,0.04135179417579593
0.2,0.018269230769230774,0.95,480,0.2765589599589868,0.04297662027082866
0.2,0.020192307692307697,1.05,480,0.274941447618907,0.04228210263244972
0.2,0.02211538461538462,1.15,480,0.28065815070059136,0.04445150592955717
0.2,0.02500000000000001,1.3,480,0.29167715298364155,0.042469699675784005
0.2,0.028846153846153855,1.5,480,0.2891943376446421,0.04486938802517494
0.2,0.03846153846153847,2.0,480,0.3046948533873101,0.04298088208925286
0.3,0.01238532110091743,0.3,30,0.2674714744493136,0.029366301438410413
0.3,0.020642201834862383,0.5,30,0.2712284792678439,0.031503278614139894
0.3,0.028899082568807334,0.7,30,0.2705955803094768,0.03263692020638586
0.3,0.03509174311926605,0.85,30,0.2709522433452576,0.03196067254560788
0.3,0.03922018348623853,0.95,30,0.2724151691457744,0.02985929383036868
0.3,0.043348623853211005,1.05,30,0.27197627379066697,0.02913309593058205
0.3,0.047477064220183475,1.15,30,0.2748441453108773,0.034041318701665345
0.3,0.0536697247706422,1.3,30,0.27899724987220276,0.03439929304139104
0.3,0.061926605504587146,1.5,30,0.282635450271573,0.03195087874983757
0.3,0.08256880733944953,2.0,30,0.285964285035387,0.036060577279393546
0.3,0.01238532110091743,0.3,60,0.2695210744861449,0.04301697242144466
0.3,0.020642201834862383,0.5,60,0.2707848608497575,0.04254950984675273
0.3,0.028899082568807334,0.7,60,0.2736953399834995,0.04335144941238873
0.3,0.03509174311926605,0.85,60,0.2752749744369054,0.045389690421839594
0.3,0.03922018348623853,0.95,60,0.28561984702704996,0.04564343525221823
0.3,0.043348623853211005,1.05,60,0.2804485810271297,0.041490550985302764
0.3,0.047477064220183475,1.15,60,0.28373327695810796,0.04616521321771231
0.3,0.0536697247706422,1.3,60,0.2817813714964015,0.049886718290197314
0.3,0.061926605504587146,1.5,60,0.29031775780583774,0.041466819163069754
0.3,0.08256880733944953,2.0,60,0.30529157147867786,0.04747135753318147
0.3,0.01238532110091743,0.3,120,0.2648160598999032,0.05803538503634883
0.3,0.020642201834862383,0.5,120,0.27574421677873734,0.060703788533080845
0.3,0.028899082568807334,0.7,120,0.263199574567761,0.05829965970834326
0.3,0.03509174311926605,0.85,120,0.2710259366104226,0.056009596698163105
0.3,0.03922018348623853,0.95,120,0.28354508662623323,0.05843231319363265
0.3,0.043348623853211005,1.05,120,0.2887147944156607,0.06373631697046371
0.3,0.047477064220183475,1.15,120,0.29460416496470415,0.0643449102607116
0.3,0.0536697247706422,1.3,120,0.2958040495772174,0.061077119566068275
0.3,0.061926605504587146,1.5,120,0.30298035503247567,0.06971823539111631
0.3,0.08256880733944953,2.0,120,0.3235806813143672,0.06127287082891794
0.3,0.01238532110091743,0.3,240,0.2524737883915915,0.08138785226768605
0.3,0.020642201834862383,0.5,240,0.26176481592435963,0.08803957995157395
0.3,0.028899082568807334,0.7,240,0.27136238862651807,0.07587304231190639
0.3,0.03509174311926605,0.85,240,0.2850055692269063,0.08148909401638528
0.3,0.03922018348623853,0.95,240,0.29073511136582864,0.08032142769098259
0.3,0.043348623853211005,1.05,240,0.2932374962618486,0.0866486317805254
0.3,0.047477064220183475,1.15,240,0.29633186146440793,0.08334247149889878
0.3,0.0536697247706422,1.3,240,0.33083510740601285,0.08406523380793349
0.3,0.061926605504587146,1.5,240,0.3229750832658214,0.07966222641223508
0.3,0.08256880733944953,2.0,240,0.37186776884018263,0.0819467512427748
0.3,0.01238532110091743,0.3,480,0.22433157945515622,0.1067185965935199
0.3,0.020642201834862383,0.5,480,0.24133842557930826,0.10317340452054286
0.3,0.028899082568807334,0.7,480,0.29021546558419037,0.1042683814524787
0.3,0.03509174311926605,0.85,480,0.2915635722466081,0.10160199827374251
0.3,0.03922018348623853,0.95,480,0.30446569238671095,0.09948269209910943
0.3,0.043348623853211005,1.05,480,0.30863935614734744,0.10617793011290366
0.3,0.047477064220183475,1.15,480,0.32554378791797217,0.09940991228618018
0.3,0.0536697247706422,1.3,480,0.35231092140220466,0.10860709204841458
0.3,0.061926605504587146,1.5,480,0.36790646733176247,0.09707121799043865
0.3,0.08256880733944953,2.0,480,0.4317629846706412,0.0908672971529586
0.5,0.03,0.3,30,0.24829880164864157,0.07905135614812248
0.5,0.05,0.5,30,0.2605598654544563,0.08744410956331902
0.5,0.06999999999999999,0.6999999999999998,30,0.2768603542186507,0.08610955875201666
0.5,0.085,0.85,30,0.2893067221952316,0.09424245755105873
0.5,0.095,0.95,30,0.3033624142580594,0.1077871674545832
